date,storage
2023-12-10,521.1148479
2023-12-11,519.7720599
2023-12-12,518.0225803
2023-12-13,518.0138788
2023-12-14,515.6676342
2023-12-15,513.7681198
2023-12-16,513.0425989
2023-12-17,512.3428825
2023-12-18,510.1999164
2023-12-19,508.0171175
2023-12-20,506.3940485
2023-12-21,505.4162689
2023-12-22,504.7141088
2023-12-23,504.4512762
2023-12-24,504.6999374
2023-12-25,505.0536356
2023-12-26,505.0482366
2023-12-27,504.6367385
2023-12-28,504.5169459
2023-12-29,504.1349531
2023-12-30,503.9870799
2023-12-31,503.7035511
2024-01-01,503.0564785
2024-01-02,502.2488922
2024-01-03,501.1282577
2024-01-04,499.1869858
2024-01-05,496.806486
2024-01-06,494.3591208
2024-01-07,491.347953
2024-01-08,486.2796219
2024-01-09,480.1244174
2024-01-10,473.9221456
2024-01-11,468.0263041
2024-01-12,462.7531064
2024-01-13,458.5988479
2024-01-14,454.8494741
2024-01-15,450.1792171
2024-01-16,444.9592031
2024-01-17,439.9224672
2024-01-18,435.0824307
2024-01-19,430.2071471
2024-01-20,425.9230651
2024-01-21,422.55347
2024-01-22,419.8132913
2024-01-23,417.223644
2024-01-24,415.4526715
2024-01-25,413.4712548
2024-01-26,411.5389406
2024-01-27,409.2854339
2024-01-28,407.0759758
2024-01-29,404.529559
2024-01-30,402.0000603
2024-01-31,399.6910591
2024-02-01,397.3136839
2024-02-02,395.3093134
2024-02-03,394.0386878
2024-02-04,392.574265
2024-02-05,390.5414385
2024-02-06,388.5267633
2024-02-07,385.8844724
2024-02-08,383.1026791
2024-02-09,381.3440859
2024-02-10,380.0245422
2024-02-11,378.5024433
2024-02-12,376.1719662
2024-02-13,373.6163166
2024-02-14,371.6791522
2024-02-15,370.4536917
2024-02-16,369.499886
2024-02-17,368.9043621
2024-02-18,368.3011021
2024-02-19,367.2646266
2024-02-20,365.6592349
2024-02-21,364.4388066
2024-02-22,363.2171601
2024-02-23,361.4735743
2024-02-24,360.0079103
2024-02-25,358.7594403
2024-02-26,356.6753546
2024-02-27,353.9427036
2024-02-28,351.4213386
2024-02-29,349.6465475
2024-03-01,348.433916
2024-03-02,347.8676245
2024-03-03,347.3879878
2024-03-04,345.9420136
2024-03-05,343.9736242
2024-03-06,341.703611
2024-03-07,339.9907589
2024-03-08,338.7101405
2024-03-09,338.1340635
2024-03-10,337.6012465
2024-03-11,335.9645008
2024-03-12,334.2726879
2024-03-13,332.9761925
2024-03-14,332.5799038
2024-03-15,332.7514367
2024-03-16,332.6046491
2024-03-17,332.2995306
2024-03-18,331.4109097
2024-03-19,330.6071109
2024-03-20,330.1108378
2024-03-21,329.7929516
2024-03-22,329.5585979
2024-03-23,329.5793694
2024-03-24,329.156113
2024-03-25,327.9447967
2024-03-26,327.4505946
2024-03-27,326.6704404
2024-03-28,325.7862592
2024-03-29,325.7046801
2024-03-30,325.5389994
2024-03-31,324.0640552
2024-04-01,327.0447227
2024-04-02,327.187405
2024-04-03,327.6239606
2024-04-04,327.6223974
2024-04-05,328.793936
2024-04-06,330.8154457
2024-04-07,333.1139218
2024-04-08,334.7338115
2024-04-09,335.7979
2024-04-10,336.3899055
2024-04-11,337.270887
2024-04-12,338.9719881
2024-04-13,341.4049233
2024-04-14,343.6852312
2024-04-15,344.8737217
2024-04-16,345.1317035
2024-04-17,344.9256307
2024-04-18,344.480188
2024-04-19,344.371389
2024-04-20,344.6501333
2024-04-21,344.6976351
2024-04-22,343.6711065
2024-04-23,342.5073366
2024-04-24,341.3936868
2024-04-25,340.2736576
2024-04-26,339.8960347
2024-04-27,340.7615573
2024-04-28,342.0424449
2024-04-29,343.0498952
2024-04-30,344.525584
2024-05-01,346.2317622
2024-05-02,347.7644692
2024-05-03,348.6566963
2024-05-04,349.9577462
2024-05-05,351.3531402
2024-05-06,351.7196908
2024-05-07,352.1954479
2024-05-08,352.5968475
2024-05-09,354.2032753
2024-05-10,355.8087188
2024-05-11,358.207554
2024-05-12,360.701653
2024-05-13,362.7230611
2024-05-14,364.6767627
2024-05-15,366.3551815
2024-05-16,367.4989363
2024-05-17,368.9934877
2024-05-18,370.762631
2024-05-19,372.6036516
2024-05-20,374.0508865
2024-05-21,374.6015011
2024-05-22,375.4607491
2024-05-23,376.6113426
2024-05-24,377.6596651
2024-05-25,379.093339
2024-05-26,380.704372
2024-05-27,381.852613
2024-05-28,382.8184521
2024-05-29,383.7615268
2024-05-30,384.7921181
2024-05-31,386.1849266
2024-06-01,387.4272365
2024-06-02,388.8057712
2024-06-03,389.3371417
2024-06-04,390.1499714
2024-06-05,391.1667151
2024-06-06,392.3068387
2024-06-07,393.7905395
2024-06-08,395.6729775
2024-06-09,397.425481
2024-06-10,398.4613095
2024-06-11,399.3951395
2024-06-12,400.2192297
2024-06-13,401.0340135
2024-06-14,402.5897625
2024-06-15,404.2610395
2024-06-16,406.2239019
2024-06-17,407.6467257
2024-06-18,408.8489675
2024-06-19,410.2332339
2024-06-20,411.4136999
2024-06-21,412.5622632
2024-06-22,414.479579
2024-06-23,416.3565735
2024-06-24,417.7438452
2024-06-25,419.1048472
2024-06-26,420.5586822
2024-06-27,422.1981503
2024-06-28,423.9419852
2024-06-29,425.8247223
2024-06-30,427.8039621
2024-07-01,429.4129583
2024-07-02,430.9837175
2024-07-03,432.5620524
2024-07-04,434.2392543
2024-07-05,436.0131437
2024-07-06,437.9361074
2024-07-07,439.7915801
2024-07-08,441.8030761
2024-07-09,443.8524093
2024-07-10,445.761583
2024-07-11,447.4159814
2024-07-12,449.100781
2024-07-13,450.9620432
2024-07-14,452.9435834
2024-07-15,454.8235526
2024-07-16,456.5716768
2024-07-17,458.2672558
2024-07-18,459.7418903
2024-07-19,461.5066229
2024-07-20,463.7707128
2024-07-21,466.05927
2024-07-22,467.7618239
2024-07-23,469.2137012
2024-07-24,470.6907497
2024-07-25,472.0475889
2024-07-26,473.4559573
2024-07-27,475.1838878
2024-07-28,477.0325151
2024-07-29,478.4047577
2024-07-30,479.6509676
2024-07-31,481.0114042
2024-08-01,482.337475
2024-08-02,483.8493266
2024-08-03,485.7721129
2024-08-04,487.7924738
2024-08-05,489.3660159
2024-08-06,490.9394183
2024-08-07,492.4957747
2024-08-08,494.018036
2024-08-09,495.6785072
2024-08-10,497.5181258
2024-08-11,499.271763
2024-08-12,500.9602157
2024-08-13,502.6698887
2024-08-14,504.2899761
2024-08-15,506.338665
2024-08-16,508.2412945
2024-08-17,510.5277918
2024-08-18,512.8343938
2024-08-19,514.4913556
2024-08-20,516.026397
2024-08-21,517.5822736
2024-08-22,518.8756048
2024-08-23,520.6201399
2024-08-24,522.7006981
2024-08-25,524.8411816
2024-08-26,526.3410157
2024-08-27,526.8438217
2024-08-28,528.1361762
2024-08-29,529.0689107
2024-08-30,530.1178197
2024-08-31,531.5590607
2024-09-01,533.0172544
2024-09-02,533.7523419
2024-09-03,534.2073369
2024-09-04,534.5429906
2024-09-05,535.1789433
2024-09-06,535.9586694
2024-09-07,536.4963653
2024-09-08,537.2147901
2024-09-09,537.717327
2024-09-10,538.3918191
2024-09-11,538.6638352
2024-09-12,538.3086632
2024-09-13,538.0445335
2024-09-14,537.9276142
2024-09-15,538.1200948
2024-09-16,537.9014818
2024-09-17,537.8475855
2024-09-18,538.1049017
2024-09-19,538.2952891
2024-09-20,538.5248983
2024-09-21,539.1408836
2024-09-22,538.3225515
2024-09-23,538.3448369
2024-09-24,538.3173157
2024-09-25,538.7537306
2024-09-26,539.1150209
2024-09-27,539.3935766
2024-09-28,539.9732825
2024-09-29,540.6489856
2024-09-30,540.8191166
2024-10-01,540.8306492
2024-10-02,540.5889004
2024-10-03,540.6814712
2024-10-04,540.9095902
2024-10-05,541.4741617
2024-10-06,542.2467034
2024-10-07,542.6373858
2024-10-08,543.1381204
2024-10-09,543.7680144
2024-10-10,544.2653489
2024-10-11,544.2178201
2024-10-12,544.7392304
2024-10-13,545.1571843
2024-10-14,544.5381229
2024-10-15,544.5218103
2024-10-16,545.0177628
2024-10-17,545.3609812
2024-10-18,545.6415338
2024-10-19,546.3703208
2024-10-20,547.2237769
2024-10-21,547.3674528
2024-10-22,547.272535
2024-10-23,546.7886821
2024-10-24,546.5246259
2024-10-25,546.3921914
2024-10-26,546.7028116
2024-10-27,546.881654
2024-10-28,546.6796398
2024-10-29,546.3074241
2024-10-30,545.998888
2024-10-31,545.5847446
2024-11-01,545.9485103
2024-11-02,546.0471838
2024-11-03,545.8941269
2024-11-04,544.5200807
2024-11-05,542.6419717
2024-11-06,540.4843984
2024-11-07,538.0504299
2024-11-08,535.8271147
2024-11-09,534.2487824
2024-11-10,532.8656083
2024-11-11,531.1512631
2024-11-12,528.3718688
2024-11-13,525.1454729
2024-11-14,522.2787628
2024-11-15,519.6799519
2024-11-16,517.926787
2024-11-17,516.1871054
2024-11-18,513.3194596
2024-11-19,510.3980701
2024-11-20,506.9813706
2024-11-21,502.849432
2024-11-22,498.7659015
2024-11-23,496.0893739
2024-11-24,495.1439321
2024-11-25,493.9643183
2024-11-26,491.8310749
2024-11-27,489.3739634
2024-11-28,511.471319
2024-11-29,508.2219433
2024-11-30,480.7276906
2024-12-01,478.6892808
2024-12-02,476.0674986
2024-12-03,472.8603812
2024-12-04,469.2330133
2024-12-05,466.3699875
2024-12-06,464.1275734
2024-12-07,462.4606285
2024-12-08,460.5441059
2024-12-09,457.3456761
2024-12-10,452.8616616
2024-12-11,447.8683995
2024-12-12,442.7472779
2024-12-13,438.0427661
2024-12-14,434.6815161
2024-12-15,432.2049228
2024-12-16,429.4876339
2024-12-17,427.1655592
2024-12-18,425.6011787
2024-12-19,424.154978
2024-12-20,422.0278397
2024-12-21,420.7706729
2024-12-22,419.5893995
2024-12-23,417.4556884
2024-12-24,415.5037524
2024-12-25,414.1126462
2024-12-26,411.9405756
2024-12-27,408.6708803
2024-12-28,405.2119567
2024-12-29,401.8166867
2024-12-30,398.3467496
2024-12-31,395.4412212
2025-01-01,393.2934803
2025-01-02,390.3504425
2025-01-03,386.459631
2025-01-04,382.5729276
2025-01-05,379.574154
2025-01-06,377.2660448
2025-01-07,374.0449584
2025-01-08,370.0590273
2025-01-09,365.8543238
2025-01-10,361.2838363
2025-01-11,356.6971087
2025-01-12,352.3080196
2025-01-13,346.7133965
2025-01-14,340.5563583
2025-01-15,334.9414924
2025-01-16,329.3716174
2025-01-17,323.244907
2025-01-18,317.4712547
2025-01-19,311.7616014
2025-01-20,305.2670278
2025-01-21,298.5329956
2025-01-22,292.7547849
2025-01-23,288.9407916
2025-01-24,285.9348377
2025-01-25,283.5384307
2025-01-26,281.1058067
2025-01-27,278.5929004
2025-01-28,276.0609043
2025-01-29,273.3557081
2025-01-30,270.1020804
2025-01-31,266.2240026
2025-02-01,263.0129565
2025-02-02,259.4523755
2025-02-03,254.753378
2025-02-04,249.9381846
2025-02-05,245.2814726
2025-02-06,241.1740377
2025-02-07,237.526892
2025-02-08,234.6319488
2025-02-09,231.9966872
2025-02-10,228.4658219
2025-02-11,224.3505499
2025-02-12,220.0801824
2025-02-13,215.5301557
2025-02-14,210.920534
2025-02-15,206.9314818
2025-02-16,203.2541726
2025-02-17,198.1544665
2025-02-18,192.9258507
2025-02-19,188.6926164
2025-02-20,185.5700335
2025-02-21,183.9192684
2025-02-22,183.2573459
2025-02-23,182.9543076
2025-02-24,182.1047449
2025-02-25,180.5110396
2025-02-26,178.5546821
2025-02-27,176.2061543
2025-02-28,171.8712621
2025-03-01,169.9794991
2025-03-02,168.4033477
2025-03-03,166.2532842
2025-03-04,164.5980225
2025-03-05,163.5152869
2025-03-06,162.8310007
2025-03-07,162.4706406
2025-03-08,163.0576841
2025-03-09,163.5778994
2025-03-10,163.0815991
2025-03-11,161.4596747
2025-03-12,159.3242541
2025-03-13,156.776483
2025-03-14,154.4487397
2025-03-15,153.0041693
2025-03-16,151.8724709
2025-03-17,150.0899384
2025-03-18,148.8070853
2025-03-19,148.0057953
2025-03-20,147.8107574
2025-03-21,148.5376834
2025-03-22,149.6332878
2025-03-23,150.2989034
2025-03-24,150.1828189
2025-03-25,149.9688442
2025-03-26,149.7000963
2025-03-27,149.7929055
2025-03-28,150.1241177
2025-03-29,150.9242096
2025-03-30,151.7458657
2025-03-31,151.9982132
2025-04-01,151.4527169
2025-04-02,152.2251026
2025-04-03,152.8633531
2025-04-04,154.1459943
2025-04-05,155.590078
2025-04-06,157.0458993
2025-04-07,157.434121
2025-04-08,157.6908335
2025-04-09,158.7090772
2025-04-10,159.3803334
2025-04-11,160.3723226
2025-04-12,162.1126416
2025-04-13,164.1080674
2025-04-14,165.6393364
2025-04-15,167.3160285
2025-04-16,168.4162011
2025-04-17,169.3261341
2025-04-18,170.431746
2025-04-19,172.2280344
2025-04-20,174.141607
2025-04-21,175.7784909
2025-04-22,177.0291555
2025-04-23,178.1274398
2025-04-24,179.0795204
2025-04-25,180.1219469
2025-04-26,181.7678311
2025-04-27,183.6375639
2025-04-28,185.6466324
2025-04-29,187.3164507
2025-04-30,189.4493163
2025-05-01,191.9519544
2025-05-02,194.5575661
2025-05-03,197.3744432
2025-05-04,199.7871779
2025-05-05,201.3440772
2025-05-06,202.6627571
2025-05-07,203.9147026
2025-05-08,205.1440172
2025-05-09,206.5902475
2025-05-10,208.7474449
2025-05-11,211.1272951
2025-05-12,213.0001059
2025-05-13,214.6528912
2025-05-14,216.5348976
2025-05-15,217.9956066
2025-05-16,219.396436
2025-05-17,221.393588
2025-05-18,223.123808
2025-05-19,224.4019954
2025-05-20,225.6187077
2025-05-21,225.6842713
2025-05-22,226.158308
2025-05-23,227.2093482
2025-05-24,228.6491881
2025-05-25,230.8796904
2025-05-26,232.5143169
2025-05-27,234.1905282
2025-05-28,235.8470505
2025-05-29,237.9535776
2025-05-30,240.3443835
2025-05-31,243.3624451
2025-06-01,247.3884806
2025-06-02,249.3221242
2025-06-03,251.098381
2025-06-04,252.9961228
2025-06-05,254.5563123
2025-06-06,256.6732213
2025-06-07,259.2149126
2025-06-08,261.8275794
2025-06-09,264.243751
2025-06-10,266.2509166
2025-06-11,268.3597027
2025-06-12,270.2929982
2025-06-13,271.5945807
2025-06-14,273.9593778
2025-06-15,276.3429721
2025-06-16,278.2068742
2025-06-17,280.04946
2025-06-18,282.0161414
2025-06-19,283.9742164
2025-06-20,285.9323475
2025-06-21,287.5667686
2025-06-22,287.9106315
